Geneid	locus	condition	avg.z
gene-SYNPCC7002_RS04385	SYNPCC7002_A0878	4	0.3695322327001334
gene-SYNPCC7002_RS04385	SYNPCC7002_A0878	8	0.7421979386176994
gene-SYNPCC7002_RS04385	SYNPCC7002_A0878	30	-0.3393253532343824
gene-SYNPCC7002_RS04390	SYNPCC7002_A0879	0.04	1.575948103996053
gene-SYNPCC7002_RS04390	SYNPCC7002_A0879	4	-0.6441528779126631
gene-SYNPCC7002_RS04390	SYNPCC7002_A0879	8	-0.673440773812916
gene-SYNPCC7002_RS04390	SYNPCC7002_A0879	30	-0.2583544522704646
gene-SYNPCC7002_RS04395	SYNPCC7002_A0880	0.04	-0.4832118128258148
gene-SYNPCC7002_RS04395	SYNPCC7002_A0880	4	0.6798336758346522
gene-SYNPCC7002_RS04395	SYNPCC7002_A0880	8	0.6621301892101672
gene-SYNPCC7002_RS04395	SYNPCC7002_A0880	30	-0.8587520522190196
gene-SYNPCC7002_RS04400	SYNPCC7002_A0881	0.04	-1.2974146892144836
gene-SYNPCC7002_RS04400	SYNPCC7002_A0881	4	0.8025746623864486
gene-SYNPCC7002_RS04400	SYNPCC7002_A0881	8	0.9287987776791244
gene-SYNPCC7002_RS04400	SYNPCC7002_A0881	30	-0.4339587508510828
gene-SYNPCC7002_RS04405	SYNPCC7002_A0882	0.04	-1.2634862087412497
gene-SYNPCC7002_RS04405	SYNPCC7002_A0882	4	0.706538030819647
gene-SYNPCC7002_RS04405	SYNPCC7002_A0882	8	1.0835992016597995
gene-SYNPCC7002_RS04405	SYNPCC7002_A0882	30	-0.5266510237381993
gene-SYNPCC7002_RS04410	SYNPCC7002_A0883	0.04	-0.9910660862573786
gene-SYNPCC7002_RS04410	SYNPCC7002_A0883	4	0.7791942290309821
gene-SYNPCC7002_RS04410	SYNPCC7002_A0883	8	1.093922763331498
gene-SYNPCC7002_RS04410	SYNPCC7002_A0883	30	-0.8820509061051096
gene-SYNPCC7002_RS04415	SYNPCC7002_A0884	0.04	-1.559172768534109
gene-SYNPCC7002_RS04415	SYNPCC7002_A0884	4	0.3611078473425164
gene-SYNPCC7002_RS04415	SYNPCC7002_A0884	8	0.4820836462034107
gene-SYNPCC7002_RS04415	SYNPCC7002_A0884	30	0.7159812749881808
gene-SYNPCC7002_RS04420	SYNPCC7002_A0885	0.04	1.2071324965215449
gene-SYNPCC7002_RS04420	SYNPCC7002_A0885	4	-0.030176861422678287
gene-SYNPCC7002_RS04420	SYNPCC7002_A0885	8	0.1915137691526238
gene-SYNPCC7002_RS04420	SYNPCC7002_A0885	30	-1.3684694042514889
gene-SYNPCC7002_RS04425	SYNPCC7002_A0886	0.04	1.60510036673154
gene-SYNPCC7002_RS04425	SYNPCC7002_A0886	4	-0.5208445628234624
gene-SYNPCC7002_RS04425	SYNPCC7002_A0886	8	-0.3062106171522475
gene-SYNPCC7002_RS04425	SYNPCC7002_A0886	30	-0.7780451867558287
gene-SYNPCC7002_RS04430	SYNPCC7002_A0887	0.04	1.6174961725024892
gene-SYNPCC7002_RS04430	SYNPCC7002_A0887	4	-0.4649896341835551
gene-SYNPCC7002_RS04430	SYNPCC7002_A0887	8	-0.37965232446978975
gene-SYNPCC7002_RS04430	SYNPCC7002_A0887	30	-0.7728542138491438
gene-SYNPCC7002_RS04435	SYNPCC7002_A0888	0.04	1.5903307885298925
gene-SYNPCC7002_RS04435	SYNPCC7002_A0888	4	-0.340294246603399
gene-SYNPCC7002_RS04435	SYNPCC7002_A0888	8	-0.2647412344528299
gene-SYNPCC7002_RS04435	SYNPCC7002_A0888	30	-0.9852953074736699
gene-SYNPCC7002_RS04440	SYNPCC7002_A0889	0.04	-1.5412585287474874
gene-SYNPCC7002_RS04440	SYNPCC7002_A0889	4	0.6959645938702836
gene-SYNPCC7002_RS04440	SYNPCC7002_A0889	8	0.5724559790092141
gene-SYNPCC7002_RS04440	SYNPCC7002_A0889	30	0.27283795586798965
gene-SYNPCC7002_RS04445	SYNPCC7002_A0890	0.04	-1.175115083409476
gene-SYNPCC7002_RS04445	SYNPCC7002_A0890	4	-0.44817433222897396
gene-SYNPCC7002_RS04445	SYNPCC7002_A0890	8	0.4639711437826126
gene-SYNPCC7002_RS04445	SYNPCC7002_A0890	30	1.159318271855831
gene-SYNPCC7002_RS04450	SYNPCC7002_A0891	0.04	-1.2389463223573132
gene-SYNPCC7002_RS04450	SYNPCC7002_A0891	4	0.0878377423874622
gene-SYNPCC7002_RS04450	SYNPCC7002_A0891	8	0.08978906648257935
gene-SYNPCC7002_RS04450	SYNPCC7002_A0891	30	1.0613195134872557
gene-SYNPCC7002_RS04455	SYNPCC7002_A0892	0.04	-1.3297606494827352
gene-SYNPCC7002_RS04455	SYNPCC7002_A0892	4	0.5876898424411824
gene-SYNPCC7002_RS04455	SYNPCC7002_A0892	8	0.9858092716745441
gene-SYNPCC7002_RS04455	SYNPCC7002_A0892	30	-0.2437384646329884
gene-SYNPCC7002_RS04460	SYNPCC7002_A0893	0.04	0.610269864685875
gene-SYNPCC7002_RS04460	SYNPCC7002_A0893	4	0.44346237077938433
gene-SYNPCC7002_RS04460	SYNPCC7002_A0893	8	0.09319958387335715
gene-SYNPCC7002_RS04460	SYNPCC7002_A0893	30	-1.1469318193386144
gene-SYNPCC7002_RS04465	SYNPCC7002_A0894	0.04	-0.2678523030448279
gene-SYNPCC7002_RS04465	SYNPCC7002_A0894	4	-0.6725327596544046
gene-SYNPCC7002_RS04465	SYNPCC7002_A0894	8	-0.6871095523131848
gene-SYNPCC7002_RS04465	SYNPCC7002_A0894	30	1.6274946150124212
gene-SYNPCC7002_RS04470	SYNPCC7002_A0895	0.04	0.4077901772689845
gene-SYNPCC7002_RS04470	SYNPCC7002_A0895	4	-0.7709875312250931
gene-SYNPCC7002_RS04470	SYNPCC7002_A0895	8	-0.9865964681664564
gene-SYNPCC7002_RS04470	SYNPCC7002_A0895	30	1.3497938221225714
gene-SYNPCC7002_RS04475	SYNPCC7002_A0896	0.04	0.49078763544320947
gene-SYNPCC7002_RS04475	SYNPCC7002_A0896	4	-0.6124458798437176
gene-SYNPCC7002_RS04475	SYNPCC7002_A0896	8	-1.0741099249392017
gene-SYNPCC7002_RS04475	SYNPCC7002_A0896	30	1.1957681693397015
gene-SYNPCC7002_RS04480	SYNPCC7002_A0897	0.04	-1.4535048708507876
gene-SYNPCC7002_RS04480	SYNPCC7002_A0897	4	0.8552487957783822
gene-SYNPCC7002_RS04480	SYNPCC7002_A0897	8	0.6518818090921016
gene-SYNPCC7002_RS04480	SYNPCC7002_A0897	30	-0.05362573401968796
gene-SYNPCC7002_RS04485	SYNPCC7002_A0898	0.04	0.3508669672573643
gene-SYNPCC7002_RS04485	SYNPCC7002_A0898	4	0.5515419701512675
gene-SYNPCC7002_RS04485	SYNPCC7002_A0898	8	-0.3006684790561532
gene-SYNPCC7002_RS04485	SYNPCC7002_A0898	30	-0.601740458352476
gene-SYNPCC7002_RS04490	SYNPCC7002_A0899	0.04	1.4574631816210935
gene-SYNPCC7002_RS04490	SYNPCC7002_A0899	4	-0.19809361881274207
gene-SYNPCC7002_RS04490	SYNPCC7002_A0899	8	-0.3773907639716375
gene-SYNPCC7002_RS04490	SYNPCC7002_A0899	30	-0.8819787988367047
gene-SYNPCC7002_RS04495	SYNPCC7002_A0900	0.04	1.6368506059716867
gene-SYNPCC7002_RS04495	SYNPCC7002_A0900	4	-0.5824343576275057
gene-SYNPCC7002_RS04495	SYNPCC7002_A0900	8	-0.4846330516774847
gene-SYNPCC7002_RS04495	SYNPCC7002_A0900	30	-0.5697831966666953
gene-SYNPCC7002_RS04500	SYNPCC7002_A0901	0.04	1.510803356487828
gene-SYNPCC7002_RS04500	SYNPCC7002_A0901	4	-0.5583216066281516
gene-SYNPCC7002_RS04500	SYNPCC7002_A0901	8	-0.6209911014443558
gene-SYNPCC7002_RS04500	SYNPCC7002_A0901	30	-0.3314906484153151
gene-SYNPCC7002_RS04505	SYNPCC7002_A0902	0.04	0.13481708532139067
gene-SYNPCC7002_RS04505	SYNPCC7002_A0902	4	-0.8448233244319855
gene-SYNPCC7002_RS04505	SYNPCC7002_A0902	8	-0.8137501327193476
gene-SYNPCC7002_RS04505	SYNPCC7002_A0902	30	1.5237563718299443
gene-SYNPCC7002_RS04510	SYNPCC7002_A0903	0.04	-1.5125125075334638
gene-SYNPCC7002_RS04510	SYNPCC7002_A0903	4	0.6107606960360773
gene-SYNPCC7002_RS04510	SYNPCC7002_A0903	8	0.953784932105572
gene-SYNPCC7002_RS04510	SYNPCC7002_A0903	30	-0.052033120608183936
gene-SYNPCC7002_RS04515	SYNPCC7002_A0904	0.04	0.07339302836948
gene-SYNPCC7002_RS04515	SYNPCC7002_A0904	4	-1.1548040300561082
gene-SYNPCC7002_RS04515	SYNPCC7002_A0904	8	0.281632606711203
gene-SYNPCC7002_RS04515	SYNPCC7002_A0904	30	0.7997783949754379
gene-SYNPCC7002_RS04520	SYNPCC7002_A0905	0.04	-1.5172333566729892
gene-SYNPCC7002_RS04520	SYNPCC7002_A0905	4	0.2459239223198852
gene-SYNPCC7002_RS04520	SYNPCC7002_A0905	8	0.34836484714223087
gene-SYNPCC7002_RS04520	SYNPCC7002_A0905	30	0.9229445872108663
gene-SYNPCC7002_RS04525	SYNPCC7002_A0906	0.04	1.6036232279476819
gene-SYNPCC7002_RS04525	SYNPCC7002_A0906	4	-0.8256296610066349
gene-SYNPCC7002_RS04525	SYNPCC7002_A0906	8	-0.3242009407119572
gene-SYNPCC7002_RS04525	SYNPCC7002_A0906	30	-0.4537926262290831
gene-SYNPCC7002_RS04530	SYNPCC7002_A0907	0.04	-1.2196604442272507
gene-SYNPCC7002_RS04530	SYNPCC7002_A0907	4	-0.02201754876265645
gene-SYNPCC7002_RS04530	SYNPCC7002_A0907	8	-0.10635989619193242
gene-SYNPCC7002_RS04530	SYNPCC7002_A0907	30	1.3480378891818368
gene-SYNPCC7002_RS04535	SYNPCC7002_A0908	0.04	-1.4882373264817226
gene-SYNPCC7002_RS04535	SYNPCC7002_A0908	4	0.750874732449142
gene-SYNPCC7002_RS04535	SYNPCC7002_A0908	8	0.9339509287073956
gene-SYNPCC7002_RS04535	SYNPCC7002_A0908	30	-0.19658833467481218
gene-SYNPCC7002_RS04540	SYNPCC7002_A0909	0.04	0.6646337193287813
gene-SYNPCC7002_RS04540	SYNPCC7002_A0909	4	0.3903848397999611
gene-SYNPCC7002_RS04540	SYNPCC7002_A0909	8	0.15567493087200784
gene-SYNPCC7002_RS04540	SYNPCC7002_A0909	30	-1.2106934900007478
gene-SYNPCC7002_RS04545	SYNPCC7002_A0910	0.04	0.9677031069936655
gene-SYNPCC7002_RS04545	SYNPCC7002_A0910	4	-0.9561621734413527
gene-SYNPCC7002_RS04545	SYNPCC7002_A0910	8	-0.9267788458251881
gene-SYNPCC7002_RS04545	SYNPCC7002_A0910	30	0.9152379122728831
gene-SYNPCC7002_RS04555	SYNPCC7002_A0912	0.04	-1.1703259150207115
gene-SYNPCC7002_RS04555	SYNPCC7002_A0912	4	0.512087003876623
gene-SYNPCC7002_RS04555	SYNPCC7002_A0912	8	0.08910600214544803
gene-SYNPCC7002_RS04555	SYNPCC7002_A0912	30	0.5691329089986347
gene-SYNPCC7002_RS04560	SYNPCC7002_A0913	0.04	1.5958719663657515
gene-SYNPCC7002_RS04560	SYNPCC7002_A0913	4	-0.8199216065091808
gene-SYNPCC7002_RS04560	SYNPCC7002_A0913	8	-0.1723239845660383
gene-SYNPCC7002_RS04560	SYNPCC7002_A0913	30	-0.6036263752905247
gene-SYNPCC7002_RS04565	SYNPCC7002_A0914	0.04	-1.5390928678517155
gene-SYNPCC7002_RS04565	SYNPCC7002_A0914	4	0.7008986366817903
gene-SYNPCC7002_RS04565	SYNPCC7002_A0914	8	0.5716711819664613
gene-SYNPCC7002_RS04565	SYNPCC7002_A0914	30	0.26652304920345554
gene-SYNPCC7002_RS04570	SYNPCC7002_A0915	0.04	-1.6284319575703974
gene-SYNPCC7002_RS04570	SYNPCC7002_A0915	4	0.5545751064267267
gene-SYNPCC7002_RS04570	SYNPCC7002_A0915	8	0.6725311499441258
gene-SYNPCC7002_RS04570	SYNPCC7002_A0915	30	0.40132570119955246
gene-SYNPCC7002_RS04575	SYNPCC7002_A0916	0.04	1.537544750153669
gene-SYNPCC7002_RS04575	SYNPCC7002_A0916	4	-0.46152597277648927
gene-SYNPCC7002_RS04575	SYNPCC7002_A0916	8	-0.4918697677016891
gene-SYNPCC7002_RS04575	SYNPCC7002_A0916	30	-0.5841490096754816
gene-SYNPCC7002_RS04580	SYNPCC7002_A0917	0.04	-0.15368896997897075
gene-SYNPCC7002_RS04580	SYNPCC7002_A0917	4	-0.9588096999044967
gene-SYNPCC7002_RS04580	SYNPCC7002_A0917	8	0.05935911729077614
gene-SYNPCC7002_RS04580	SYNPCC7002_A0917	30	1.053139552592661
gene-SYNPCC7002_RS04585	SYNPCC7002_A0918	0.04	-1.3123083920767682
gene-SYNPCC7002_RS04585	SYNPCC7002_A0918	4	0.7120858932992272
gene-SYNPCC7002_RS04585	SYNPCC7002_A0918	8	0.9277743628307932
gene-SYNPCC7002_RS04585	SYNPCC7002_A0918	30	-0.32755186405323894
gene-SYNPCC7002_RS04590	SYNPCC7002_A0919	0.04	-1.4406288419216096
gene-SYNPCC7002_RS04590	SYNPCC7002_A0919	4	0.7825316317186385
gene-SYNPCC7002_RS04590	SYNPCC7002_A0919	8	0.7611955357847209
gene-SYNPCC7002_RS04590	SYNPCC7002_A0919	30	-0.10309832558175659
gene-SYNPCC7002_RS04595	SYNPCC7002_A0920	0.04	0.6752983076493893
gene-SYNPCC7002_RS04595	SYNPCC7002_A0920	4	0.3717428854328281
gene-SYNPCC7002_RS04595	SYNPCC7002_A0920	8	0.5147454973782232
gene-SYNPCC7002_RS04595	SYNPCC7002_A0920	30	-1.5617866904604312
gene-SYNPCC7002_RS04600	SYNPCC7002_A0921	0.04	-1.032145871880395
gene-SYNPCC7002_RS04600	SYNPCC7002_A0921	4	-0.07112425525191551
gene-SYNPCC7002_RS04600	SYNPCC7002_A0921	8	0.509653871167189
gene-SYNPCC7002_RS04600	SYNPCC7002_A0921	30	0.5936162559651397
gene-SYNPCC7002_RS04605	SYNPCC7002_A0922	0.04	1.2252491384997515
gene-SYNPCC7002_RS04605	SYNPCC7002_A0922	4	0.36613704612227005
gene-SYNPCC7002_RS04605	SYNPCC7002_A0922	8	-0.23440426286080882
gene-SYNPCC7002_RS04605	SYNPCC7002_A0922	30	-1.356981921761219
gene-SYNPCC7002_RS04610	SYNPCC7002_A0923	0.04	1.5727019777321436
gene-SYNPCC7002_RS04610	SYNPCC7002_A0923	4	-0.24925967160930382
gene-SYNPCC7002_RS04610	SYNPCC7002_A0923	8	-0.32063782622902454
gene-SYNPCC7002_RS04610	SYNPCC7002_A0923	30	-1.0028044798938152
gene-SYNPCC7002_RS04615	SYNPCC7002_A0924	0.04	1.6175031416455257
gene-SYNPCC7002_RS04615	SYNPCC7002_A0924	4	-0.4363674212301429
gene-SYNPCC7002_RS04615	SYNPCC7002_A0924	8	-0.2674302836737562
gene-SYNPCC7002_RS04615	SYNPCC7002_A0924	30	-0.9137054367416197
gene-SYNPCC7002_RS04620	SYNPCC7002_A0925	0.04	1.6195421202953373
gene-SYNPCC7002_RS04620	SYNPCC7002_A0925	4	-0.395201979293298
gene-SYNPCC7002_RS04620	SYNPCC7002_A0925	8	-0.31010141441945505
gene-SYNPCC7002_RS04620	SYNPCC7002_A0925	30	-0.914238726582582
gene-SYNPCC7002_RS04625	SYNPCC7002_A0926	0.04	1.6020656717270279
gene-SYNPCC7002_RS04625	SYNPCC7002_A0926	4	-0.3231736213351225
gene-SYNPCC7002_RS04625	SYNPCC7002_A0926	8	-0.3160413595053676
gene-SYNPCC7002_RS04625	SYNPCC7002_A0926	30	-0.9628506908865361
gene-SYNPCC7002_RS04630	SYNPCC7002_A0927	0.04	-0.5058305359311822
gene-SYNPCC7002_RS04630	SYNPCC7002_A0927	4	0.5580966559469317
gene-SYNPCC7002_RS04630	SYNPCC7002_A0927	8	0.22980502219592003
gene-SYNPCC7002_RS04630	SYNPCC7002_A0927	30	-0.28207114221164786
gene-SYNPCC7002_RS04635	SYNPCC7002_A0928	0.04	1.5292715783530568
gene-SYNPCC7002_RS04635	SYNPCC7002_A0928	4	-0.03650260008297693
gene-SYNPCC7002_RS04635	SYNPCC7002_A0928	8	-0.5213684245476191
gene-SYNPCC7002_RS04635	SYNPCC7002_A0928	30	-0.9714005537224698
gene-SYNPCC7002_RS04640	SYNPCC7002_A0929	0.04	-0.6214225940269557
gene-SYNPCC7002_RS04640	SYNPCC7002_A0929	4	0.6426605810768834
gene-SYNPCC7002_RS04640	SYNPCC7002_A0929	8	1.1310182445160089
gene-SYNPCC7002_RS04640	SYNPCC7002_A0929	30	-1.1522562315659381
gene-SYNPCC7002_RS04645	SYNPCC7002_A0930	0.04	0.8343071168391172
gene-SYNPCC7002_RS04645	SYNPCC7002_A0930	4	-1.1294735664598812
gene-SYNPCC7002_RS04645	SYNPCC7002_A0930	8	-0.7348409579913524
gene-SYNPCC7002_RS04645	SYNPCC7002_A0930	30	1.0300074076121102
gene-SYNPCC7002_RS04650	SYNPCC7002_A0931	0.04	-0.6349738871694615
gene-SYNPCC7002_RS04650	SYNPCC7002_A0931	4	-0.40400936546535327
gene-SYNPCC7002_RS04650	SYNPCC7002_A0931	8	-0.5161831468813414
gene-SYNPCC7002_RS04650	SYNPCC7002_A0931	30	1.55516639951616
gene-SYNPCC7002_RS04655	SYNPCC7002_A0932	0.04	1.0939896293912323
gene-SYNPCC7002_RS04655	SYNPCC7002_A0932	4	-0.9490541911640221
gene-SYNPCC7002_RS04655	SYNPCC7002_A0932	8	-0.5886632282000458
gene-SYNPCC7002_RS04655	SYNPCC7002_A0932	30	0.44372778997286544
gene-SYNPCC7002_RS04660	SYNPCC7002_A0933	0.04	1.3478286970770221
gene-SYNPCC7002_RS04660	SYNPCC7002_A0933	4	-0.725033411669095
gene-SYNPCC7002_RS04660	SYNPCC7002_A0933	8	-0.8246770995519994
gene-SYNPCC7002_RS04660	SYNPCC7002_A0933	30	0.20188181414407547
gene-SYNPCC7002_RS04665	SYNPCC7002_A0934	0.04	1.1267704499515618
gene-SYNPCC7002_RS04665	SYNPCC7002_A0934	4	-0.4510104196733795
gene-SYNPCC7002_RS04665	SYNPCC7002_A0934	8	-0.9845393952984716
gene-SYNPCC7002_RS04665	SYNPCC7002_A0934	30	0.3087793650202902
gene-SYNPCC7002_RS04670	SYNPCC7002_A0935	0.04	1.3946100020472136
gene-SYNPCC7002_RS04670	SYNPCC7002_A0935	4	-0.7010430042125131
gene-SYNPCC7002_RS04670	SYNPCC7002_A0935	8	-0.7653428333547767
gene-SYNPCC7002_RS04670	SYNPCC7002_A0935	30	0.07177583552007609
gene-SYNPCC7002_RS04675	SYNPCC7002_A0936	0.04	1.5919602543673792
gene-SYNPCC7002_RS04675	SYNPCC7002_A0936	4	-0.7696227723237536
gene-SYNPCC7002_RS04675	SYNPCC7002_A0936	8	-0.74039563066945
gene-SYNPCC7002_RS04675	SYNPCC7002_A0936	30	-0.08194185137417608
gene-SYNPCC7002_RS04680	SYNPCC7002_A0937	0.04	1.2430404043420453
gene-SYNPCC7002_RS04680	SYNPCC7002_A0937	4	-0.94722992203203
gene-SYNPCC7002_RS04680	SYNPCC7002_A0937	8	-0.8482216263558471
gene-SYNPCC7002_RS04680	SYNPCC7002_A0937	30	0.5524111440458261
gene-SYNPCC7002_RS04685	SYNPCC7002_A0938	0.04	-1.2977527236788045
gene-SYNPCC7002_RS04685	SYNPCC7002_A0938	4	-0.11668578199981497
gene-SYNPCC7002_RS04685	SYNPCC7002_A0938	8	0.12928827019589043
gene-SYNPCC7002_RS04685	SYNPCC7002_A0938	30	1.2851502354827327
gene-SYNPCC7002_RS04690	SYNPCC7002_A0939	0.04	1.2382534894576331
gene-SYNPCC7002_RS04690	SYNPCC7002_A0939	4	-0.859756312929834
gene-SYNPCC7002_RS04690	SYNPCC7002_A0939	8	-0.9262143118141009
gene-SYNPCC7002_RS04690	SYNPCC7002_A0939	30	0.5477171352863016
gene-SYNPCC7002_RS04695	SYNPCC7002_A0940	0.04	1.3159440995057625
gene-SYNPCC7002_RS04695	SYNPCC7002_A0940	4	-0.5960323829759171
gene-SYNPCC7002_RS04695	SYNPCC7002_A0940	8	-0.9156253852844627
gene-SYNPCC7002_RS04695	SYNPCC7002_A0940	30	0.19571366875460694
gene-SYNPCC7002_RS04700	SYNPCC7002_A0941	0.04	-0.4863972895155614
gene-SYNPCC7002_RS04700	SYNPCC7002_A0941	4	0.2453086090976072
gene-SYNPCC7002_RS04700	SYNPCC7002_A0941	8	0.07340225056009149
gene-SYNPCC7002_RS04700	SYNPCC7002_A0941	30	0.1676864298578666
gene-SYNPCC7002_RS04705	SYNPCC7002_A0942	0.04	1.0677847664830855
gene-SYNPCC7002_RS04705	SYNPCC7002_A0942	4	-0.058164735279381104
gene-SYNPCC7002_RS04705	SYNPCC7002_A0942	8	0.1946962483655365
gene-SYNPCC7002_RS04705	SYNPCC7002_A0942	30	-1.2043162795692532
gene-SYNPCC7002_RS04710	SYNPCC7002_A0943	0.04	1.4930795596565662
gene-SYNPCC7002_RS04710	SYNPCC7002_A0943	4	-0.5191744444841386
gene-SYNPCC7002_RS04710	SYNPCC7002_A0943	8	-0.7959000831106544
gene-SYNPCC7002_RS04710	SYNPCC7002_A0943	30	-0.17800503206178264
gene-SYNPCC7002_RS04715	SYNPCC7002_A0944	0.04	-1.2252407709073667
gene-SYNPCC7002_RS04715	SYNPCC7002_A0944	4	0.13553295524244957
gene-SYNPCC7002_RS04715	SYNPCC7002_A0944	8	-0.06199815280604855
gene-SYNPCC7002_RS04715	SYNPCC7002_A0944	30	1.1517059684709716
gene-SYNPCC7002_RS04720	SYNPCC7002_A0945	0.04	1.2165074223497252
gene-SYNPCC7002_RS04720	SYNPCC7002_A0945	4	-0.17938425632712918
gene-SYNPCC7002_RS04720	SYNPCC7002_A0945	8	-0.6866208401090252
gene-SYNPCC7002_RS04720	SYNPCC7002_A0945	30	-0.350502325913554
gene-SYNPCC7002_RS04725	SYNPCC7002_A0946	0.04	-0.06471554813498495
gene-SYNPCC7002_RS04725	SYNPCC7002_A0946	4	-0.8179544458524994
gene-SYNPCC7002_RS04725	SYNPCC7002_A0946	8	-0.6791110671202985
gene-SYNPCC7002_RS04725	SYNPCC7002_A0946	30	1.5617810611077756
gene-SYNPCC7002_RS04730	SYNPCC7002_A0947	0.04	0.806395158857703
gene-SYNPCC7002_RS04730	SYNPCC7002_A0947	4	-1.0380229348951024
gene-SYNPCC7002_RS04730	SYNPCC7002_A0947	8	-0.8081289263245965
gene-SYNPCC7002_RS04730	SYNPCC7002_A0947	30	1.0397567023620014
gene-SYNPCC7002_RS04745	SYNPCC7002_A0949	0.04	1.0915112990743288
gene-SYNPCC7002_RS04745	SYNPCC7002_A0949	4	-1.0024590915297735
gene-SYNPCC7002_RS04745	SYNPCC7002_A0949	8	-0.2451380824523189
gene-SYNPCC7002_RS04745	SYNPCC7002_A0949	30	0.15608587490776132
gene-SYNPCC7002_RS04750	SYNPCC7002_A0950	0.04	1.6200768506086771
gene-SYNPCC7002_RS04750	SYNPCC7002_A0950	4	-0.38490704776072077
gene-SYNPCC7002_RS04750	SYNPCC7002_A0950	8	-0.8298737004422239
gene-SYNPCC7002_RS04750	SYNPCC7002_A0950	30	-0.40529610240573244
gene-SYNPCC7002_RS04755	SYNPCC7002_A0951	0.04	1.400977932001058
gene-SYNPCC7002_RS04755	SYNPCC7002_A0951	4	-0.6896647702220207
gene-SYNPCC7002_RS04755	SYNPCC7002_A0951	8	-0.5781821319859842
gene-SYNPCC7002_RS04755	SYNPCC7002_A0951	30	-0.1331310297930531
gene-SYNPCC7002_RS04760	SYNPCC7002_A0952	0.04	-1.5547473907088056
gene-SYNPCC7002_RS04760	SYNPCC7002_A0952	4	0.5324684178203126
gene-SYNPCC7002_RS04760	SYNPCC7002_A0952	8	0.8432329310381252
gene-SYNPCC7002_RS04760	SYNPCC7002_A0952	30	0.17904604185037945
gene-SYNPCC7002_RS04765	SYNPCC7002_A0953	0.04	-1.5472027331951286
gene-SYNPCC7002_RS04765	SYNPCC7002_A0953	4	0.7306116698761594
gene-SYNPCC7002_RS04765	SYNPCC7002_A0953	8	0.7175222825736951
gene-SYNPCC7002_RS04765	SYNPCC7002_A0953	30	0.09906878074527015
gene-SYNPCC7002_RS04770	SYNPCC7002_A0954	0.04	-1.6538025636538243
gene-SYNPCC7002_RS04770	SYNPCC7002_A0954	4	0.43197631566713857
gene-SYNPCC7002_RS04770	SYNPCC7002_A0954	8	0.5739513783711058
gene-SYNPCC7002_RS04770	SYNPCC7002_A0954	30	0.6478748696155762
gene-SYNPCC7002_RS04775	SYNPCC7002_A0955	0.04	-1.4866118514362876
gene-SYNPCC7002_RS04775	SYNPCC7002_A0955	4	0.680987964382886
gene-SYNPCC7002_RS04775	SYNPCC7002_A0955	8	0.9886113823781304
gene-SYNPCC7002_RS04775	SYNPCC7002_A0955	30	-0.18298749532472725
gene-SYNPCC7002_RS04780	SYNPCC7002_A0956	0.04	0.4657671704219694
gene-SYNPCC7002_RS04780	SYNPCC7002_A0956	4	-0.9539747136143915
gene-SYNPCC7002_RS04780	SYNPCC7002_A0956	8	-0.6031659090902153
gene-SYNPCC7002_RS04780	SYNPCC7002_A0956	30	1.0913734522826413
gene-SYNPCC7002_RS04785	SYNPCC7002_A0957	0.04	1.229595883004173
gene-SYNPCC7002_RS04785	SYNPCC7002_A0957	4	-0.8032815164758724
gene-SYNPCC7002_RS04785	SYNPCC7002_A0957	8	-0.5468128982859982
gene-SYNPCC7002_RS04785	SYNPCC7002_A0957	30	0.12049853175769551
gene-SYNPCC7002_RS04790	SYNPCC7002_A0958	0.04	1.0558886148086764
gene-SYNPCC7002_RS04790	SYNPCC7002_A0958	4	-0.6631774662349167
gene-SYNPCC7002_RS04790	SYNPCC7002_A0958	8	-0.9926976183837647
gene-SYNPCC7002_RS04790	SYNPCC7002_A0958	30	0.5999864698100073
gene-SYNPCC7002_RS04795	SYNPCC7002_A0959	0.04	1.1579184017720034
gene-SYNPCC7002_RS04795	SYNPCC7002_A0959	4	-0.8304446350793564
gene-SYNPCC7002_RS04795	SYNPCC7002_A0959	8	-0.9781708990864664
gene-SYNPCC7002_RS04795	SYNPCC7002_A0959	30	0.6506971323938238
gene-SYNPCC7002_RS04800	SYNPCC7002_A0961	0.04	0.415393061000174
gene-SYNPCC7002_RS04800	SYNPCC7002_A0961	4	-0.787482005203617
gene-SYNPCC7002_RS04800	SYNPCC7002_A0961	8	-0.6626753409087918
gene-SYNPCC7002_RS04800	SYNPCC7002_A0961	30	1.0347642851122325
gene-SYNPCC7002_RS04805	SYNPCC7002_A0962	0.04	0.1061462989848886
gene-SYNPCC7002_RS04805	SYNPCC7002_A0962	4	-0.6861616973641308
gene-SYNPCC7002_RS04805	SYNPCC7002_A0962	8	-0.7368470071624599
gene-SYNPCC7002_RS04805	SYNPCC7002_A0962	30	1.316862405541693
gene-SYNPCC7002_RS04810	SYNPCC7002_A0963	0.04	0.9831055880129271
gene-SYNPCC7002_RS04810	SYNPCC7002_A0963	4	-0.9424497697297692
gene-SYNPCC7002_RS04810	SYNPCC7002_A0963	8	-0.7526056634065671
gene-SYNPCC7002_RS04810	SYNPCC7002_A0963	30	0.7119498451233922
gene-SYNPCC7002_RS04815	SYNPCC7002_A0964	0.04	-0.6321600116385079
gene-SYNPCC7002_RS04815	SYNPCC7002_A0964	4	1.1033207913994092
