Geneid	alanine	arginine	asparagine	aspartic.acid	cysteine	glutamine	glutamic.acid	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine
gene-SYNPCC7002_RS04875	34	12	17	17	5	10	19	39	3	22	25	19	5	6	14	13	22	4	13	25
gene-SYNPCC7002_RS04880	24	11	9	16	5	10	23	13	6	21	25	22	3	13	4	16	6	5	13	10
gene-SYNPCC7002_RS04885	38	34	5	20	6	18	36	45	8	23	57	20	4	10	24	35	31	2	12	44
gene-SYNPCC7002_RS04890	12	22	4	20	1	4	25	19	4	17	26	9	5	5	11	15	12	1	6	23
gene-SYNPCC7002_RS04895	59	32	25	36	7	47	49	50	12	47	82	32	9	21	40	18	37	8	14	40
gene-SYNPCC7002_RS04900	1	1	1	2	0	1	1	5	0	6	6	0	1	7	1	3	2	0	0	4
gene-SYNPCC7002_RS04905	6	6	3	9	9	6	13	6	3	6	9	3	3	4	9	2	6	2	6	7
gene-SYNPCC7002_RS16950	0	1	2	5	0	3	4	4	0	2	4	2	1	3	5	3	1	0	2	3
gene-SYNPCC7002_RS04910	48	8	20	19	2	13	16	56	4	44	54	20	20	18	19	31	19	1	10	43
gene-SYNPCC7002_RS04915	9	1	4	1	1	1	4	8	2	7	14	4	3	6	3	6	8	1	0	12
gene-SYNPCC7002_RS04920	58	17	6	19	3	20	29	28	5	21	36	20	9	7	17	18	21	2	3	41
gene-SYNPCC7002_RS04925	23	18	14	17	2	12	19	16	0	14	26	5	3	10	19	24	16	3	4	13
gene-SYNPCC7002_RS16410	2	11	1	0	0	2	0	5	2	1	2	5	1	1	0	2	6	0	0	3
gene-SYNPCC7002_RS04935	9	13	2	2	2	6	6	6	7	12	12	10	0	4	6	4	3	2	3	6
gene-SYNPCC7002_RS04940	8	13	2	7	1	2	6	15	2	17	14	4	1	3	5	6	7	3	4	9
gene-SYNPCC7002_RS04945	28	11	18	17	1	27	19	32	2	29	36	25	10	25	25	25	19	1	11	26
gene-SYNPCC7002_RS04950	17	8	5	8	0	14	17	11	5	9	24	7	3	3	6	5	10	2	3	5
gene-SYNPCC7002_RS04955	14	11	3	13	5	13	17	4	3	7	22	4	2	5	11	5	13	3	4	6
gene-SYNPCC7002_RS04960	48	39	18	21	3	27	41	35	10	39	63	20	3	25	25	18	27	6	8	21
gene-SYNPCC7002_RS04965	20	4	9	7	0	8	18	10	0	4	11	4	2	7	13	14	15	3	4	13
gene-SYNPCC7002_RS16090	117	65	47	71	7	94	65	55	24	104	155	43	31	59	55	75	67	20	40	65
gene-SYNPCC7002_RS04975	20	3	3	6	1	14	9	4	3	3	19	2	4	3	2	7	8	1	3	5
gene-SYNPCC7002_RS04980	43	14	14	22	0	20	17	27	1	25	36	20	4	15	23	20	18	7	11	25
gene-SYNPCC7002_RS04985	47	38	12	19	6	46	23	30	15	27	62	9	1	18	31	28	26	7	6	27
gene-SYNPCC7002_RS04990	100	61	50	73	5	60	85	107	21	78	155	63	16	40	69	50	60	21	49	74
gene-SYNPCC7002_RS04995	16	17	10	19	1	18	20	22	5	21	32	12	2	10	11	18	22	4	5	20
gene-SYNPCC7002_RS05000	36	21	10	13	8	30	22	42	10	18	46	9	9	18	20	17	18	6	5	19
gene-SYNPCC7002_RS05005	50	21	20	10	4	25	24	41	5	47	105	15	1	27	25	32	27	5	10	45
gene-SYNPCC7002_RS05010	31	17	8	12	4	11	15	17	9	21	25	10	9	7	12	10	16	0	5	22
gene-SYNPCC7002_RS05015	40	37	11	21	7	54	16	26	14	21	64	25	5	17	26	27	30	10	10	19
gene-SYNPCC7002_RS05020	29	14	9	18	2	18	14	14	14	25	33	16	1	12	12	9	11	3	8	19
gene-SYNPCC7002_RS05025	45	17	7	14	9	16	19	34	10	21	36	14	2	13	19	20	19	1	9	29
gene-SYNPCC7002_RS05030	26	9	5	8	3	4	8	11	3	8	20	6	2	9	10	12	5	4	4	11
gene-SYNPCC7002_RS16415	3	1	1	2	0	0	1	1	1	1	7	1	2	6	3	2	2	0	0	2
gene-SYNPCC7002_RS05035	29	6	6	4	1	5	2	21	3	27	26	10	4	9	8	12	14	4	8	15
gene-SYNPCC7002_RS05040	34	26	6	28	1	29	30	17	1	16	47	14	5	13	31	32	19	5	8	11
gene-SYNPCC7002_RS05045	7	12	3	6	1	8	5	4	1	14	18	1	0	10	12	9	6	5	4	7
gene-SYNPCC7002_RS05050	106	51	41	39	4	63	52	87	4	83	122	21	16	59	46	62	65	6	30	88
gene-SYNPCC7002_RS05055	13	5	11	13	1	11	18	20	0	9	21	2	3	7	22	10	23	4	2	16
gene-SYNPCC7002_RS05060	34	15	22	30	2	25	21	32	7	23	51	19	4	18	25	22	31	4	12	34
gene-SYNPCC7002_RS05070	35	30	28	41	5	36	40	37	9	51	60	52	4	27	19	47	29	12	17	35
gene-SYNPCC7002_RS05075	109	64	71	83	10	47	111	86	21	79	139	75	39	42	69	72	58	17	50	87
gene-SYNPCC7002_RS05080	18	9	3	3	1	12	5	13	4	19	41	1	1	12	19	4	7	7	2	12
gene-SYNPCC7002_RS05085	30	32	17	19	0	27	35	31	10	28	47	11	1	18	50	45	37	3	17	32
gene-SYNPCC7002_RS05090	31	18	17	9	3	19	16	28	0	32	48	7	8	19	14	24	30	7	8	24
gene-SYNPCC7002_RS05095	82	24	28	34	6	13	49	62	20	38	51	34	14	18	31	38	42	11	25	47
gene-SYNPCC7002_RS05100	57	16	18	21	7	12	25	47	10	26	27	18	14	14	22	21	26	1	11	24
gene-SYNPCC7002_RS05105	7	0	5	13	0	2	9	2	0	10	4	4	1	4	2	5	4	0	0	8
gene-SYNPCC7002_RS05110	61	16	9	25	6	28	30	40	5	31	50	24	7	13	27	28	34	2	18	30
gene-SYNPCC7002_RS05115	22	1	0	6	0	3	19	9	0	7	11	15	3	2	5	5	7	0	0	12
gene-SYNPCC7002_RS05120	26	6	4	12	1	8	12	13	1	13	18	17	2	3	4	8	10	1	4	11
gene-SYNPCC7002_RS05125	28	17	3	14	0	9	20	18	2	13	22	17	6	8	10	13	15	1	4	17
gene-SYNPCC7002_RS05130	21	4	8	5	1	7	6	10	1	12	7	12	5	3	10	7	8	0	2	11
gene-SYNPCC7002_RS05135	10	12	3	9	1	15	19	14	5	13	11	16	2	8	12	11	10	2	4	22
gene-SYNPCC7002_RS05140	8	1	3	2	0	2	7	2	0	6	5	7	1	4	2	4	6	1	2	13
gene-SYNPCC7002_RS05150	6	15	4	6	0	4	8	10	2	14	7	10	1	3	4	2	7	0	3	13
gene-SYNPCC7002_RS05155	49	25	45	63	2	18	35	65	0	25	53	12	3	48	18	43	38	5	19	41
gene-SYNPCC7002_RS05160	8	2	5	5	2	10	10	7	1	6	8	6	5	6	6	6	3	1	4	5
gene-SYNPCC7002_RS05165	33	25	14	21	2	24	44	22	4	18	33	21	12	6	10	19	20	3	8	23
gene-SYNPCC7002_RS05170	2	3	5	6	1	3	5	6	2	7	2	5	2	2	5	4	5	2	3	5
gene-SYNPCC7002_RS05175	12	14	6	7	2	4	7	14	2	5	14	11	0	2	8	6	6	1	6	9
gene-SYNPCC7002_RS05180	11	11	6	7	0	8	10	12	4	7	12	15	3	3	10	2	10	1	4	14
gene-SYNPCC7002_RS05185	25	17	7	8	5	20	12	19	14	20	24	10	3	12	16	12	16	8	11	14
gene-SYNPCC7002_RS05190	15	19	1	8	1	5	4	9	3	4	11	7	3	1	2	3	6	0	4	9
gene-SYNPCC7002_RS05195	27	15	12	18	2	20	32	16	4	23	34	17	3	10	12	18	22	1	7	19
gene-SYNPCC7002_RS05200	18	11	6	4	1	6	4	13	2	9	3	11	3	3	8	8	9	1	0	8
gene-SYNPCC7002_RS05205	9	23	5	9	0	4	5	11	1	8	10	6	1	0	4	4	9	0	5	10
gene-SYNPCC7002_RS16420	2	7	1	1	3	2	0	2	1	2	0	6	2	0	1	1	0	0	0	5
gene-SYNPCC7002_RS05210	2	7	4	5	0	1	4	5	1	6	8	7	2	2	3	3	5	0	3	5
gene-SYNPCC7002_RS05215	17	14	6	11	2	19	16	15	1	11	24	5	0	5	7	9	9	1	2	12
gene-SYNPCC7002_RS05220	40	25	10	7	0	20	16	46	0	42	59	11	11	23	19	24	29	2	12	42
gene-SYNPCC7002_RS05225	17	9	7	3	2	4	6	21	1	5	12	13	3	5	6	10	10	0	1	10
gene-SYNPCC7002_RS05230	18	14	9	4	0	4	7	21	2	11	9	18	2	2	4	12	9	1	1	24
gene-SYNPCC7002_RS05235	15	14	3	8	0	4	5	11	5	6	11	10	0	4	1	5	7	0	2	8
gene-SYNPCC7002_RS05240	12	12	9	4	1	8	12	20	1	12	8	18	4	0	11	8	12	0	6	21
gene-SYNPCC7002_RS05245	7	11	7	6	2	5	8	12	3	14	9	10	5	1	4	6	8	1	4	9
gene-SYNPCC7002_RS05250	9	17	4	9	0	6	13	14	1	18	15	11	7	7	8	18	9	0	5	9
gene-SYNPCC7002_RS05255	3	7	2	5	0	6	8	10	5	7	3	16	2	1	4	10	9	0	2	15
gene-SYNPCC7002_RS05260	11	12	8	6	2	5	4	10	0	11	7	7	3	3	5	6	5	0	2	14
gene-SYNPCC7002_RS05265	4	7	3	4	1	1	6	2	2	5	1	13	2	1	4	3	7	1	1	10
gene-SYNPCC7002_RS05270	6	7	1	4	0	8	6	2	3	3	11	6	1	1	2	0	3	0	0	3
gene-SYNPCC7002_RS05275	14	18	5	2	0	5	9	11	1	13	4	11	8	6	9	3	7	3	4	5
gene-SYNPCC7002_RS05280	22	27	7	12	0	20	17	19	5	22	16	11	0	4	8	9	8	3	7	22
gene-SYNPCC7002_RS05285	17	14	2	5	2	4	7	5	2	9	8	5	2	3	8	5	5	0	4	11
gene-SYNPCC7002_RS05290	7	6	2	3	0	4	3	8	5	5	6	12	2	4	4	7	5	1	0	7
gene-SYNPCC7002_RS05295	20	33	9	9	2	8	15	33	7	18	17	25	3	4	16	12	15	1	11	16
gene-SYNPCC7002_RS05300	9	7	2	6	0	1	6	3	0	7	9	13	1	5	7	3	10	0	2	11
gene-SYNPCC7002_RS05305	24	17	16	6	1	7	15	17	3	9	16	17	4	6	6	9	9	4	3	20
gene-SYNPCC7002_RS05310	14	11	10	8	1	9	9	30	5	13	17	18	3	4	9	9	19	0	7	16
gene-SYNPCC7002_RS05315	70	45	13	51	2	21	58	62	9	56	69	37	22	17	43	30	39	1	11	57
gene-SYNPCC7002_RS17050	4	3	2	2	2	0	4	6	1	6	6	3	0	6	3	3	5	1	3	7
gene-SYNPCC7002_RS05325	38	16	40	37	0	24	27	62	2	30	66	15	4	39	25	58	45	5	17	39
gene-SYNPCC7002_RS05330	31	17	9	13	2	22	23	28	5	32	37	12	7	22	17	20	23	1	7	25
gene-SYNPCC7002_RS05335	60	17	22	19	7	39	29	58	10	35	77	9	12	30	16	29	40	15	10	41
gene-SYNPCC7002_RS05340	112	51	33	56	11	54	76	67	23	66	85	60	16	37	42	47	46	8	37	79
gene-SYNPCC7002_RS05345	13	11	15	18	1	10	23	19	5	26	34	15	5	11	11	22	15	5	15	10
gene-SYNPCC7002_RS16955	3	3	2	9	0	1	5	3	1	7	7	7	1	7	3	3	3	1	3	1
gene-SYNPCC7002_RS05350	22	26	43	49	6	31	50	35	13	61	58	36	6	49	17	55	23	5	40	32
gene-SYNPCC7002_RS05355	4	5	2	2	0	4	5	8	1	2	3	3	1	4	4	4	1	1	1	7
gene-SYNPCC7002_RS05360	22	14	6	11	2	14	14	12	4	8	36	8	3	3	8	13	5	2	3	7
gene-SYNPCC7002_RS05365	54	22	13	21	1	34	23	20	6	11	47	8	2	13	46	31	38	5	8	25
gene-SYNPCC7002_RS05370	12	6	2	7	1	10	9	10	3	11	11	4	3	8	5	5	9	0	2	5
gene-SYNPCC7002_RS05375	43	26	9	19	7	28	20	42	8	40	76	14	13	36	29	28	30	21	23	47
gene-SYNPCC7002_RS05380	17	17	6	10	2	17	11	7	8	6	15	7	2	4	4	12	11	2	9	12
gene-SYNPCC7002_RS05385	18	19	3	15	7	6	9	14	12	9	24	10	1	7	16	5	6	3	16	22
gene-SYNPCC7002_RS05390	6	11	4	6	1	9	6	7	6	6	18	4	3	6	6	7	13	3	8	7
gene-SYNPCC7002_RS17215	4	2	0	2	0	2	0	3	0	5	11	0	1	5	4	1	1	0	0	2
gene-SYNPCC7002_RS05395	26	10	13	19	7	25	21	31	8	21	38	13	5	15	17	16	24	6	11	25
gene-SYNPCC7002_RS16960	33	5	11	16	5	12	15	32	2	14	13	0	1	13	17	24	27	6	8	12
gene-SYNPCC7002_RS05405	22	5	4	7	2	9	5	11	3	13	17	7	3	10	3	11	4	1	2	11
gene-SYNPCC7002_RS05410	42	10	8	16	4	14	25	22	6	18	37	15	7	4	10	10	19	1	10	23
gene-SYNPCC7002_RS05415	64	30	24	26	6	38	19	40	15	43	63	16	11	21	28	26	33	9	14	50
gene-SYNPCC7002_RS05420	28	30	17	18	1	30	26	19	1	40	69	15	3	14	12	21	22	7	8	24
gene-SYNPCC7002_RS05425	27	19	18	21	1	25	20	41	6	32	52	19	7	20	20	37	24	14	17	41
gene-SYNPCC7002_RS05430	22	6	6	5	3	11	3	25	2	18	51	3	2	14	12	19	15	7	6	15
gene-SYNPCC7002_RS05435	31	17	4	16	8	13	19	28	11	15	40	18	9	6	11	24	13	3	8	22
gene-SYNPCC7002_RS05440	10	10	5	5	2	9	9	8	0	14	23	5	3	8	9	10	7	10	8	10
gene-SYNPCC7002_RS05445	21	12	13	15	4	13	18	22	2	10	24	8	3	8	20	19	14	1	5	23
gene-SYNPCC7002_RS05450	13	12	12	5	0	6	9	20	1	14	25	8	1	13	9	11	8	2	6	12
gene-SYNPCC7002_RS05455	29	23	14	17	13	26	18	19	6	17	28	13	6	12	19	15	20	6	7	24
gene-SYNPCC7002_RS05460	4	6	6	5	1	4	7	14	4	7	12	12	1	2	7	9	9	0	5	6
gene-SYNPCC7002_RS05465	29	10	6	4	3	27	12	19	11	16	28	5	3	11	23	12	22	9	13	18
gene-SYNPCC7002_RS05470	23	7	7	11	5	5	12	15	2	3	15	3	0	7	5	12	6	0	2	14
gene-SYNPCC7002_RS05475	42	28	11	24	8	34	25	29	9	21	50	12	4	14	33	29	25	11	18	24
gene-SYNPCC7002_RS05480	18	8	5	10	5	8	7	9	1	13	20	5	1	4	8	12	9	4	4	5
gene-SYNPCC7002_RS05485	23	11	8	14	3	18	9	21	5	14	23	15	6	9	14	6	12	5	8	14
gene-SYNPCC7002_RS05490	16	11	6	14	2	18	11	20	13	16	23	4	5	11	12	13	14	6	8	15
gene-SYNPCC7002_RS05500	26	28	11	26	4	27	27	24	6	23	50	15	12	18	24	14	18	3	19	20
gene-SYNPCC7002_RS05505	35	12	10	13	2	22	29	11	7	16	42	23	3	12	20	17	15	1	5	14
gene-SYNPCC7002_RS05510	54	28	11	21	6	11	29	38	10	33	43	18	14	13	25	17	31	0	7	33
gene-SYNPCC7002_RS05520	27	14	10	9	1	24	12	17	3	13	33	8	2	6	15	14	24	4	4	21
gene-SYNPCC7002_RS05525	15	3	3	8	1	8	9	12	3	7	14	11	2	8	7	7	15	3	5	12
gene-SYNPCC7002_RS05530	24	15	7	19	6	11	28	20	7	21	29	9	6	10	14	14	19	6	11	20
gene-SYNPCC7002_RS05535	15	3	8	8	3	19	8	4	4	16	18	3	2	8	15	11	8	3	6	9
gene-SYNPCC7002_RS16095	67	51	21	37	15	70	61	40	36	57	116	29	14	30	52	35	55	17	17	44
gene-SYNPCC7002_RS05545	8	8	2	5	6	9	4	7	5	5	13	1	2	3	16	7	3	1	3	10
gene-SYNPCC7002_RS05550	58	43	22	36	10	36	46	53	9	38	63	31	15	17	29	27	43	6	23	33
gene-SYNPCC7002_RS05555	43	28	10	34	6	15	34	38	6	34	49	31	15	20	36	18	23	7	12	41
gene-SYNPCC7002_RS05560	27	7	15	17	4	21	15	11	1	15	21	25	4	5	20	28	16	6	6	18
gene-SYNPCC7002_RS05565	9	8	4	11	2	5	7	12	4	9	14	7	3	5	2	6	7	3	3	10
gene-SYNPCC7002_RS05570	11	9	4	15	3	15	10	9	2	16	21	7	2	10	15	9	8	4	4	11
gene-SYNPCC7002_RS05575	20	11	5	8	3	20	14	14	13	13	30	14	4	8	13	7	9	13	6	15
gene-SYNPCC7002_RS05580	105	81	33	58	5	168	117	55	23	56	157	58	11	31	26	61	87	6	19	51
gene-SYNPCC7002_RS05585	11	15	8	13	0	6	8	9	4	12	26	13	6	7	9	12	8	3	2	14
gene-SYNPCC7002_RS05590	15	8	5	9	2	17	11	13	4	10	27	11	4	13	12	11	22	2	8	9
gene-SYNPCC7002_RS05595	8	11	7	6	0	11	12	8	3	15	18	3	4	7	2	12	6	1	6	4
gene-SYNPCC7002_RS05600	28	12	9	18	3	13	21	13	3	19	26	16	5	15	18	22	20	8	6	9
gene-SYNPCC7002_RS05605	28	14	8	21	4	12	19	35	6	11	38	14	7	9	10	16	15	0	7	23
gene-SYNPCC7002_RS05610	37	18	15	12	3	19	12	50	6	39	60	11	6	26	26	31	20	3	11	32
gene-SYNPCC7002_RS05615	8	1	2	3	3	2	2	4	0	5	10	1	0	3	3	5	6	1	0	5
gene-SYNPCC7002_RS05620	61	14	14	31	7	12	32	45	11	37	32	34	14	12	17	19	29	3	9	44
gene-SYNPCC7002_RS05625	13	8	6	10	2	6	11	3	3	13	18	5	3	7	11	12	6	2	6	8
gene-SYNPCC7002_RS05630	16	11	5	11	5	13	13	14	4	14	27	12	3	6	13	11	10	3	6	4
gene-SYNPCC7002_RS05635	32	29	16	11	6	21	24	28	7	23	50	7	4	16	23	29	23	10	9	19
gene-SYNPCC7002_RS05640	61	19	11	24	11	24	18	40	2	29	31	14	9	9	15	28	30	6	7	25
gene-SYNPCC7002_RS05645	55	28	21	40	1	37	47	48	0	41	65	19	7	25	23	42	34	9	15	36
gene-SYNPCC7002_RS05650	41	19	14	17	10	22	22	28	8	20	42	13	3	13	14	11	13	3	5	23
gene-SYNPCC7002_RS05655	16	14	9	19	2	15	20	13	6	20	25	11	4	13	11	16	6	2	10	21
gene-SYNPCC7002_RS05660	10	4	8	10	1	3	7	9	4	4	12	4	2	10	9	10	8	2	1	11
gene-SYNPCC7002_RS16655	10	9	8	7	6	4	9	6	6	15	17	8	1	11	5	18	6	1	8	9
gene-SYNPCC7002_RS05665	6	5	7	6	1	5	10	5	3	7	14	6	2	3	5	8	3	2	7	3
gene-SYNPCC7002_RS05670	16	15	21	19	7	14	15	14	10	34	40	31	4	23	12	35	19	3	20	28
gene-SYNPCC7002_RS05675	13	14	17	20	2	11	21	15	7	23	38	31	8	22	17	16	9	10	20	16
gene-SYNPCC7002_RS05680	15	13	17	24	6	19	14	15	8	39	33	23	11	31	19	36	16	3	12	21
gene-SYNPCC7002_RS05685	15	19	29	23	4	13	24	29	12	27	46	32	5	25	17	44	18	8	18	28
gene-SYNPCC7002_RS05690	9	8	12	13	3	10	18	13	2	18	30	17	6	10	6	24	11	1	14	21
gene-SYNPCC7002_RS05695	57	19	12	16	4	17	13	58	2	46	69	9	4	29	20	33	30	12	20	42
gene-SYNPCC7002_RS05700	12	10	3	5	1	8	8	18	2	9	18	8	1	5	7	10	6	1	9	15
gene-SYNPCC7002_RS05705	38	19	10	5	6	12	14	37	3	29	70	9	5	18	14	28	17	19	16	24
gene-SYNPCC7002_RS05710	23	6	11	9	5	10	16	17	0	9	22	2	0	5	5	13	19	2	1	13
gene-SYNPCC7002_RS05715	38	14	12	20	3	14	24	30	7	26	42	19	5	11	13	17	28	3	10	28
gene-SYNPCC7002_RS05720	33	18	11	19	1	13	21	25	4	23	35	15	6	10	17	7	21	5	6	28
gene-SYNPCC7002_RS05725	35	19	13	18	5	25	13	17	8	15	48	10	8	15	19	8	25	6	12	20
gene-SYNPCC7002_RS05730	9	3	4	4	0	1	5	5	1	7	12	7	3	7	4	8	7	3	3	2
gene-SYNPCC7002_RS05735	66	29	19	28	4	31	50	42	22	50	69	25	10	18	31	23	44	4	20	37
gene-SYNPCC7002_RS05740	9	14	15	9	4	12	8	12	0	10	13	5	3	12	13	14	13	1	6	11
gene-SYNPCC7002_RS05745	13	6	6	7	0	2	10	2	3	11	16	2	3	3	6	3	3	4	2	12
gene-SYNPCC7002_RS05750	12	13	10	10	4	15	7	12	10	11	31	10	1	9	20	7	14	8	9	7
gene-SYNPCC7002_RS05755	16	13	6	13	4	16	15	16	6	13	21	3	8	11	14	18	12	5	3	25
gene-SYNPCC7002_RS05760	8	5	8	6	2	11	5	10	0	8	13	4	0	9	6	12	6	0	10	10
gene-SYNPCC7002_RS05770	6	10	1	0	0	10	5	3	0	3	7	2	0	4	4	7	4	3	1	3
gene-SYNPCC7002_RS05775	34	10	9	18	4	19	15	13	5	19	28	13	5	8	10	10	23	2	9	21
gene-SYNPCC7002_RS05780	54	17	16	21	5	34	22	35	11	35	61	13	5	19	37	28	34	4	9	20
gene-SYNPCC7002_RS05785	32	7	5	10	3	12	6	15	10	27	48	12	10	16	17	22	19	10	10	25
gene-SYNPCC7002_RS05790	33	12	5	8	6	14	3	21	9	16	49	4	9	19	13	19	23	10	3	27
gene-SYNPCC7002_RS05795	27	7	15	20	3	15	18	28	10	30	28	7	18	10	19	15	21	5	9	25
gene-SYNPCC7002_RS05800	51	12	13	19	5	11	17	48	17	42	64	11	25	46	34	29	34	17	20	32
gene-SYNPCC7002_RS05805	16	3	3	5	1	6	10	19	11	9	26	5	7	17	5	10	15	4	9	17
gene-SYNPCC7002_RS05810	8	1	1	2	1	4	8	5	1	5	6	1	2	1	3	6	5	0	4	6
gene-SYNPCC7002_RS16435	3	3	1	2	0	4	3	6	2	4	7	8	0	1	2	4	5	1	1	3
gene-SYNPCC7002_RS05815	13	5	3	12	2	10	8	17	9	13	19	8	4	1	7	5	5	2	2	13
gene-SYNPCC7002_RS05820	53	22	29	35	1	39	36	24	2	22	79	10	3	27	35	24	48	4	15	19
gene-SYNPCC7002_RS05825	24	5	8	6	1	10	3	21	2	8	20	4	0	7	7	14	13	2	9	12
gene-SYNPCC7002_RS05830	13	6	8	8	2	7	10	11	1	11	12	4	4	3	21	10	12	1	2	7
gene-SYNPCC7002_RS05835	58	25	9	28	4	45	25	35	5	40	52	11	1	12	20	19	25	4	2	39
gene-SYNPCC7002_RS05840	50	27	13	26	8	33	22	37	10	22	51	11	4	25	37	23	30	13	23	18
gene-SYNPCC7002_RS05845	69	25	16	35	6	26	37	60	26	39	66	37	16	21	31	25	36	2	17	47
gene-SYNPCC7002_RS05850	284	118	85	137	27	227	134	204	75	147	310	106	35	95	163	149	143	47	75	158
gene-SYNPCC7002_RS05855	30	11	8	13	5	20	12	22	10	13	35	10	1	16	24	11	16	10	11	20
gene-SYNPCC7002_RS05860	3	7	1	3	4	2	2	6	5	3	10	3	0	4	9	6	2	3	3	3
gene-SYNPCC7002_RS05870	36	30	25	28	5	22	19	34	8	59	91	23	3	25	24	24	22	4	21	41
gene-SYNPCC7002_RS05875	51	25	25	22	4	21	25	29	3	22	38	9	6	20	27	31	33	5	10	26
gene-SYNPCC7002_RS05880	19	2	13	14	1	11	15	16	1	7	13	8	4	11	11	20	25	1	5	14
gene-SYNPCC7002_RS05885	12	4	10	9	0	8	3	8	2	8	13	9	0	2	0	6	9	2	3	8
gene-SYNPCC7002_RS05890	48	35	11	27	2	21	46	27	9	34	54	29	8	24	24	32	24	6	11	26
gene-SYNPCC7002_RS05895	14	4	0	8	3	10	9	5	4	4	13	7	1	1	4	4	5	0	3	12
gene-SYNPCC7002_RS05900	47	15	11	27	7	22	28	42	8	27	53	11	3	23	25	25	23	3	7	24
gene-SYNPCC7002_RS05905	34	25	17	20	7	22	19	24	11	15	43	23	2	18	19	20	23	10	12	31
gene-SYNPCC7002_RS16440	6	6	2	5	0	12	5	4	2	3	9	3	2	2	4	6	7	2	0	3
gene-SYNPCC7002_RS05910	14	9	7	9	3	10	7	4	2	4	19	1	4	4	5	7	7	3	5	10
gene-SYNPCC7002_RS16665	3	9	4	1	0	0	3	4	0	2	5	0	0	1	4	7	1	0	0	2
gene-SYNPCC7002_RS05915	45	23	9	11	1	17	21	54	3	45	65	8	11	30	22	24	25	11	6	48
gene-SYNPCC7002_RS05920	8	11	4	6	2	2	4	7	5	5	8	6	1	0	2	4	3	6	4	4
gene-SYNPCC7002_RS05925	8	5	1	1	2	6	3	7	2	4	18	2	4	3	4	6	5	3	7	6
gene-SYNPCC7002_RS05930	21	11	9	11	4	11	13	20	4	16	19	17	9	12	18	14	13	1	6	18
gene-SYNPCC7002_RS05935	8	9	4	8	1	8	9	7	4	5	12	11	2	6	8	9	13	1	3	10
gene-SYNPCC7002_RS05940	31	18	24	18	4	12	21	15	4	27	39	32	6	13	5	20	15	5	11	18
gene-SYNPCC7002_RS05945	59	51	31	42	14	60	57	57	17	56	88	41	11	32	36	44	48	8	23	57
gene-SYNPCC7002_RS05950	39	27	19	21	3	12	21	25	11	24	33	14	3	10	11	19	23	3	13	23
gene-SYNPCC7002_RS05955	43	27	9	23	7	34	32	42	6	29	67	24	4	20	26	20	30	7	8	37
gene-SYNPCC7002_RS05960	17	8	4	14	3	15	11	17	3	20	23	11	7	5	18	14	16	1	11	9
gene-SYNPCC7002_RS05965	16	11	5	12	1	9	12	16	5	25	17	11	7	3	11	11	7	1	10	8
gene-SYNPCC7002_RS05970	28	16	7	17	4	29	18	18	6	20	35	13	1	8	17	9	22	3	11	15
gene-SYNPCC7002_RS05975	6	4	8	7	2	8	6	4	2	5	20	5	0	6	5	1	7	3	1	10
gene-SYNPCC7002_RS05980	20	12	2	4	2	11	6	16	10	19	32	8	5	16	10	14	13	14	7	16
gene-SYNPCC7002_RS05985	24	21	9	18	5	22	22	19	3	26	41	18	4	9	12	22	17	1	9	23
gene-SYNPCC7002_RS05990	10	17	1	11	3	9	13	9	10	10	15	4	2	7	13	10	13	4	10	6
gene-SYNPCC7002_RS05995	26	18	7	22	0	17	26	22	10	15	40	14	5	16	25	18	27	5	12	32
gene-SYNPCC7002_RS06000	38	21	13	26	7	26	23	37	8	27	46	11	3	9	21	34	26	6	14	30
gene-SYNPCC7002_RS06005	26	35	12	16	0	27	32	15	4	22	42	21	5	5	10	13	15	3	9	15
gene-SYNPCC7002_RS06010	48	17	24	25	7	13	24	36	3	29	24	20	4	24	17	18	25	6	18	27
gene-SYNPCC7002_RS06015	18	11	5	6	3	11	9	16	7	10	24	6	3	10	20	10	15	5	5	12
gene-SYNPCC7002_RS06020	7	5	4	4	0	5	1	8	7	9	22	3	4	10	4	5	7	2	4	10
gene-SYNPCC7002_RS06025	28	7	5	10	1	14	9	15	1	12	24	8	1	4	7	12	15	0	8	16
gene-SYNPCC7002_RS06030	10	6	6	9	0	10	5	12	3	6	12	5	1	9	7	6	10	1	10	9
gene-SYNPCC7002_RS06040	19	8	11	12	0	21	20	12	0	14	26	9	3	10	13	15	17	1	6	12
gene-SYNPCC7002_RS06045	37	20	13	29	1	25	36	30	7	42	64	16	11	25	30	26	24	7	7	28
gene-SYNPCC7002_RS06050	6	2	1	5	0	4	2	4	1	3	7	4	0	6	5	8	1	1	2	6
gene-SYNPCC7002_RS06055	33	30	17	23	1	26	30	25	10	30	38	22	19	11	43	25	30	1	11	26
gene-SYNPCC7002_RS06060	12	1	1	3	3	2	3	8	2	9	19	2	5	4	4	13	9	4	2	16
gene-SYNPCC7002_RS06065	39	21	13	20	4	34	19	22	8	26	42	8	8	12	25	12	25	3	6	22
gene-SYNPCC7002_RS06070	25	7	16	11	0	12	12	12	0	7	11	3	1	10	29	14	17	1	6	7
gene-SYNPCC7002_RS06075	70	45	45	59	9	40	71	57	21	50	92	55	15	35	43	39	57	24	24	60
